sorszam;megye;jaras_v_kerulet;intezmeny_nev;cim;dolgozo_letszam;ferohely;cpoz_dolgozo_szam;cpoz_gondozott_szam;cpoz_dolgozo_korhazi_ellatas;cpoz_gondozott_korhazi_ellatas;cpoz_dolgozo_elhunyt;cpoz_gondozott_elhunyt;cpoz_dolgozo_gyogyult;cpoz_gondozott_gyogyult;lats;longs;location_levels
13.0;Nógrád;Szécsény; Idősek Ápoló Otthona;3170 Szécsény, Rákóczi út 103/A;16.0;18.0;6.0;12.0;0.0;0.0;0.0;1.0;6.0;12.0;48.0826325;19.5221278;LocLevel.PRECISE
14.0;Nógrád;Salgótarján;MMSZ Gondviselés Háza Baglyaskő  Időskorúak otthona;3100. Salgótarján, Füleki út 52.;36.0;74.0;13.0;45.0;0.0;0.0;0.0;8.0;13.0;37.0;48.1131175;19.8112013;LocLevel.PRECISE
15.0;Nógrád;Balassagyarmat;Szociális Szolgáltató Központ;2654 Romhány, Zrínyi u. 2.;10.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.91969414929085;19.257158310952484;LocLevel.POSTCODE
16.0;Nógrád;Balassagyarmat;NMRESZI Dr. Göllesz Viktor RIÁGO ;2643 Diósjenő, Kastély;89.0;182.0;27.0;27.0;0.0;0.0;0.0;4.0;27.0;23.0;47.9365024;19.0203421;LocLevel.PRECISE
17.0;Nógrád;Balassagyarmat;Rózsák Völgye Szociális Otthon ;2687 Bercel Szent István tér 13;49.0;142.0;18.0;36.0;0.0;1.0;0.0;9.0;19.0;25.0;47.865421;19.404266;LocLevel.PRECISE
18.0;Nógrád;Szécsény;Ferences Betánia Idősek Otthona ;3170. Szécsény, Haynald Lajos u. 7.;18.0;31.0;7.0;29.0;0.0;0.0;0.0;2.0;7.0;26.0;48.082218;19.520225;LocLevel.PRECISE
19.0;Nógrád;Pásztói;Kállói Idősek Otthona ;2175 Kálló, Kossuth L. u. 20.;16.0;42.0;2.0;11.0;0.0;0.0;0.0;3.0;3.0;6.0;47.7435571037349;19.489647488502946;LocLevel.POSTCODE
20.0;Nógrád;Szécsény;Szécsény Derűs Öregekért Alapítvány Idősek Otthona;3187 Nógrádszakál Palóc út 14;6.0;11.0;2.0;11.0;0.0;0.0;0.0;2.0;2.0;8.0;48.1834346;19.5319955;LocLevel.PRECISE
21.0;Nógrád;Balassagyarmat;Nógrád Megyei Reménysugár Egyesített Szociális Intézmény Balassagyarmat Lakóotthon;2660 Balassagyarmat, Szontágh Pál utca 44.;5.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;48.0757895;19.3094581;LocLevel.PRECISE
1.0;Pest;Dabas;Átrium Idősek Otthona;2370 Dabas, Szent  I. út 63.;46.0;103;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;47.18584892948639;19.318856163385213;LocLevel.POSTCODE
2.0;Pest;Dabas;Zárdakert Idősek Otthona;2373 Dabas, Zárda köz 6.;85.0;165;10.0;15.0;0.0;2.0;0.0;3.0;8.0;10.0;47.174184;19.332456;LocLevel.PRECISE
3.0;Pest;Dabas;PMZESZI Ócsai Szenvedélybetegek Otthona;2364 Ócsa, Székes tanya 6.;58.0;115;6.0;63.0;0.0;0.0;0.0;0.0;2.0;1.0;47.30063819832088;19.239526239744002;LocLevel.POSTCODE
4.0;Pest;Cegléd;Ceglédi Kistérségi Szociális Szolgáltató és Gyermekjóléti Központ;2700 Cegléd, Bajcsy Zsilinszky u. 1.;72.0;138;5.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;47.176005045722846;19.793403637375942;LocLevel.POSTCODE
5.0;Pest;Cegléd;Irmák Nonprofit Kft. Speciális Foglalkoztató Otthon és Intézményei;2730 Albertirsa, Köztársaság u. 115.;41.0;82;10.0;42.0;0.0;2.0;0.0;1.0;10.0;41.0;47.2419052;19.6188894;LocLevel.PRECISE
6.0;Pest ;Cegléd;Kőris Otthon;2760 Nagykőrös, Ady E. u. 16.;42.0;58;15.0;41.0;0.0;0.0;0.0;7.0;15.0;34.0;47.41350940666797;19.740548908786195;LocLevel.POSTCODE
7.0;Pest ;Cegléd;Abonyi Spec. Otthon;2740 Abony, Nagykőrösi u. 10.;70.0;120;30.0;113.0;0.0;0.0;0.0;3.0;30.0;110.0;47.1885082717039;20.009053823570024;LocLevel.POSTCODE
8.0;Pest;Szigetszentmiklós;Szent Miklós Idősek és Mozgáskorlátozottak Otthona ;2316 TÖKÖL, Duna u 7.;20.0;50;5.0;16.0;0.0;0.0;0.0;3.0;5.0;13.0;47.3385581;18.9692737;LocLevel.PRECISE
9.0;Pest;Szigetszentmiklós;Szigethalom Egyesített Népjóléti Intézmény;2315 Szigethalom, Rákóczi u. 147.;55.0;84;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;47.3101504;19.009452;LocLevel.PRECISE
10.0;Pest;Monor;Oázis Idősek Otthona;2235 Mende, Fő út 15.;40.0;71;9.0;30.0;0.0;0.0;0.0;9.0;9.0;21.0;47.4283873;19.451123205000002;LocLevel.PRECISE
11.0;Pest;Monor;Pest Megyei Borostyán Egyesített Szociális  Intézmény;2711 Tápiószentmárton, Ady Endre út 35.;64.0;132;12.0;34.0;0.0;0.0;0.0;9.0;12.0;25.0;47.3375475;19.7431175;LocLevel.PRECISE
12.0;Pest;Monor;Kistérségi Gondozási Központ;Nagykáta;25.0;40;8.0;35.0;0.0;0.0;0.0;5.0;7.0;26.0;47.4138187;19.7503736;LocLevel.PRECISE
13.0;Pest;Monor;Pest Megyei Őszirózsa Egyesített Szociális Intézmény Szentlőrinckátai Otthona;2255 Szentlőrinckáta, Kossuth L. u. 20.;32.0;70;1.0;24.0;0.0;2.0;0.0;1.0;1.0;1.0;47.5193924760994;19.751278634109376;LocLevel.POSTCODE
14.0;Pest;Vác;Pest Megyei Viktor Egyesített Szociális Intézmény Váci Otthona ;2600 Vác, Naszály út 31.;32.0;80;0.0;15.0;0.0;0.0;0.0;4.0;0.0;11.0;47.7821468;19.1308208;LocLevel.PRECISE
15.0;Pest;Vác;Katolikus Szeretetszolgálat Migazzi Otthon;2621 Verőce, Migazzi u. 1.;32.0;95;6.0;17.0;0.0;0.0;0.0;6.0;5.0;11.0;47.8284721;19.02008814930362;LocLevel.PRECISE
16.0;Pest;Vác;Fővárosi Önkormányzat Vámosmikolai Idősek Otthona;2635 Vámosmikola, Ipolysági u 9-11.;81.0;150;29.0;82.0;0.0;0.0;0.0;3.0;0.0;79.0;47.973909711448215;18.795074423321523;LocLevel.POSTCODE
17.0;Pest;Vác;Juhász Zsófia Református Szeretetotthon;2162 Őrbottyán, Csomádi út 2.;99.0;183;5.0;66.0;0.0;1.0;0.0;0.0;0.0;60.0;47.6710403;19.2474689;LocLevel.PRECISE
18.0;Pest;Gödöllő;Fővárosi Önkormányzat Gödöllői Idősek Otthona;2100 Gödöllő, Dózsa György út 65-65/a.;195.0;342;50.0;154.0;0.0;0.0;0.0;19.0;46.0;134.0;47.600600190987855;19.361098229863288;LocLevel.POSTCODE
19.0;Pest;Gödöllő;PMVESZI Szadai Otthona;2111 Szada, Kisfaludy u 4;23.0;51;15.0;38.0;0.0;7.0;0.0;9.0;10.0;15.0;47.6393242;19.3112797;LocLevel.PRECISE
20.0;Pest;Gödöllő;Tessedik S. Ev. Idősek Otthona;2100 Gödöllő Berente I.u.13-15;23.0;51;11.0;44.0;0.0;0.0;0.0;1.0;11.0;43.0;47.600600190987855;19.361098229863288;LocLevel.POSTCODE
21.0;Pest;Gödöllő;Gödöllői Egyesített Szociális Intézmény;2100 Gödöllő, Ady E sétány 56;52.0;60;17.0;34.0;0.0;0.0;0.0;7.0;16.0;27.0;47.600600190987855;19.361098229863288;LocLevel.POSTCODE
22.0;Pest;Gödöllő;PEST MEGYEI ŐSZIRÓZSA EGYESÍTETT SZOCIÁLIS INTÉZMÉNY;2194 TURA, SZENT ISTVÁN ÚT 79.;43.0;62;15.0;35.0;0.0;0.0;0.0;11.0;14.0;24.0;47.6149042;19.5977369;LocLevel.PRECISE
23.0;Pest;Gödöllő;Vis Vitalis Gondozó Otthon Közhasznú Nonprofit Kft;2118 Dány Szabadság u 79;17.0;44;14.0;12.0;0.0;0.0;0.0;11.0;7.0;1.0;47.5163587872879;19.534319458540264;LocLevel.POSTCODE
24.0;Pest;Gödöllő;Sztehlo Gábor Evangélikus Szeretetszolgálat Kistarcsa telephely;2143. Kistarcsa, Szent László u.2.;17.0;32;4.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;47.5520174;19.2631014;LocLevel.PRECISE
25.0;Pest;Érd;Befogadás Háza - Páty;2071 Páty Csilla von Boeselager u. 3. ;36.0;48;7.0;32.0;0.0;5.0;0.0;4.0;4.0;8.0;47.5100563;18.83442851214642;LocLevel.PRECISE
26.0;Pest;Érd;Szociális Gondozó Központ Időseket Ellátó Központ;2030 Érd, Topoly u.2.;24.0;66;7.0;21.0;0.0;0.0;0.0;1.0;7.0;19.0;47.3883106;18.9383162;LocLevel.PRECISE
27.0;Pest;Érd;VCSGK  Idősek Gondozóháza;2440 Százhalombatta Liszt Ferenc stny.4.;24.0;58;1.0;4.0;0.0;0.0;0.0;0.0;1.0;4.0;47.321990963823716;18.93104355832404;LocLevel.POSTCODE
28.0;Pest;Érd;Levendula Idősek Otthona;2071 Páty Erkel 18.;59.0;163;2.0;16.0;1.0;0.0;0.0;2.0;3.0;14.0;47.51477475;18.820978563037908;LocLevel.PRECISE
29.0;Pest;Érd;Boldog Gertrúd Központ ;2072 Zsámbék, Táncsics M. u. 22.;28.0;50;9.0;26.0;0.0;0.0;0.0;1.0;9.0;25.0;47.54695670673425;18.719148482111365;LocLevel.POSTCODE
30.0;Pest;Szentendre;Napvirág Idősek Otthona;2011 Budakalász, Klisovác u. 19.;60.0;136;11.0;27.0;0.0;0.0;0.0;0.0;11.0;27.0;47.62251045;19.037825257472825;LocLevel.PRECISE
31.0;Pest;Szentendre;Idősek Református Szeretetotthona;2016 Leányfalu, Szent Imre herceg u. 1.;55.0;77;25.0;44.0;0.0;0.0;0.0;3.0;25.0;41.0;47.71427636425315;19.088082697598455;LocLevel.POSTCODE
32.0;Pest;Szentendre;Városi Napos Oldal Szociális Központ;2085 Pilisvörösvár, Rákóczi u. 5.;7.0;7;3.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;47.6148209;18.9127277;LocLevel.PRECISE
33.0;Pest;Érd;Olajág Idősek Otthona V.;2045 Törökbálint, Kazinczy F. u. 111.;62.0;150;25.0;47.0;1.0;12.0;1.0;3.0;18.0;29.0;47.436009494249134;18.914904144382106;LocLevel.POSTCODE
34.0;Pest;Szentendre;Szent József Szeretetotthon;2083 Solymár, Rákóczi u. 4.;20.0;28;4.0;13.0;0.0;0.0;0.0;0.0;4.0;13.0;47.592296575535805;18.93443766617331;LocLevel.POSTCODE
35.0;Pest;Gödöllő;ESE Alemany Erzsébet Segítő Ház Rehabilitációs és Ápoló Otthon;2117 Isaszeg, Nap u. 2./b.;83.0;112;24.0;64.0;0.0;6.0;1.0;10.0;23.0;44.0;47.5322892;19.4092241;LocLevel.PRECISE
36.0;Pest;Gödöllő;Pest Megyei Ősziózs Egyesített Szociális Intézmény Pőéceli Otthona;2119 Pécel, Ady Endre u. 8.;22.0;45;6.0;33.0;0.0;2.0;0.0;8.0;6.0;23.0;47.49617;19.3407078;LocLevel.PRECISE
37.0;Pest;Szigetszentmiklós;Vis Vitalis Kft Idősek Otthona;2317  Szigetcsép  Fő u. 50.;21.0;60;8.0;9.0;2.0;0.0;0.0;1.0;8.0;8.0;47.2641232;18.9702104;LocLevel.PRECISE
38.0;Pest;Monor;Szivárvány Ház Harmónia K Szociális Szolgáltató Közhasznú Nonprofit Kft.;2230 Gyömrő, Táncsics Mihály utca 2/A;51.0;150;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.42604765888512;19.39986684183016;LocLevel.POSTCODE
39.0;Pest;Monor;Nehelejcs Ház Harmónia K Szociális Szolgáltató Közhasznú Nonprofit Kft.;2230 Gyömrő, Pál Mihály utca 10.;33.0;100;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.4158148;19.4060239;LocLevel.PRECISE
40.0;Pest;Monor;Borostyán Ház Harmónia K Szociális Szolgáltató Közhasznú Nonprofit Kft.;2230 Gyömrő, Pál Mihály utca 8.;89.0;22;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;47.4158148;19.4060239;LocLevel.PRECISE
41.0;Pest;Vác;Katolikus Szeretetszolgálat Szent Erzsébet Otthona ;2633 Ipolytölgyes, Kossuth u. 32.;119.0;150;15.0;118.0;0.0;0.0;0.0;4.0;0.0;114.0;47.92342943479227;18.77500526716289;LocLevel.POSTCODE
42.0;Pest;Gödöllő;PMVESZI Domonyi Otthona;2182 Domony Fő út 93.;27.0;75;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.64607334575627;19.418128133306748;LocLevel.POSTCODE
43.0;Pest;Gödöllő;Jézus Szíve Társasága Idősek Otthona ;Pécel  Pesti út 2.;67.0;84;27.0;42.0;0.0;0.0;0.0;14.0;27.0;28.0;47.4891981;19.3345103;LocLevel.PRECISE
44.0;Pest;Szentendre;Summa Vitae Alapítvány;2081 Piliscsaba, Szent István király útja 54.;7.0;14;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.6401012;18.8378384;LocLevel.PRECISE
45.0;Pest;Érd;Boldog Gizella Idősek Otthona;2051 Biatorbágy  Gizella u. 1;61.0;170;17.0;39.0;0.0;0.0;0.0;9.0;17.0;30.0;47.47330845089499;18.82204655758687;LocLevel.POSTCODE
46.0;Pest;Vác;Tópart Idősotthon és Gondozóház;2162 Őrbottyán, Béke u. 26.;17.0;24;1.0;9.0;0.0;0.0;0.0;1.0;0.0;8.0;47.6953618;19.2902606;LocLevel.PRECISE
47.0;Pest;Vác;Kék Duna Otthon;2133 Sződliget, Duna part 2.;82.0;146;3.0;44.0;0.0;0.0;0.0;3.0;0.0;41.0;47.73026425;19.13511453150685;LocLevel.PRECISE
48.0;Pest;Érd;Napfény Otthon Érd;2030 Érd, Fő u. 73;8.0;42;7.0;17.0;0.0;0.0;0.0;2.0;6.0;15.0;47.3601483;18.9320639;LocLevel.PRECISE
49.0;Pest;Gödöllő;Őszi Liget Idősek otthona;2112 Veresegyház, Pacsirta u. 4-6.;17.0;50;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.6575974;19.2776861;LocLevel.PRECISE
50.0;Pest;Szentendre;Fővárosi Önkormányzat Visegrád Mogyoróhegy Idősek Otthona;2025 Visegrád, Mogyoróhegy u.10.;45.0;74;6.0;5.0;0.0;3.0;0.0;0.0;4.0;1.0;47.8041586;18.9997802;LocLevel.PRECISE
51.0;Pest;Szigetszentmiklós;Vadgesztenye Szociális Intézmény;2310 Szigetszentmiklós, Kossuth Lajos u. 19.;6.0;12;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;47.348718;19.0453641;LocLevel.PRECISE
52.0;Pest;Monor;Pest Megyei Őszirózsa Egyesített Szociális  Intézmény;2252 Tóalmás Alsóboldogkáta 218/4;40.0;108;4.0;28.0;0.0;0.0;0.0;1.0;4.0;27.0;47.4836191;19.7414933;LocLevel.PRECISE
53.0;Pest ;Cegléd;Zsigmond Otthon;2750 Nagykőrös, Kórház út 1.;21.0;36;7.0;31.0;0.0;0.0;0.0;0.0;5.0;31.0;47.033455411320574;19.782279710274363;LocLevel.POSTCODE
54.0;Pest;Monor;Socius Id.Otth Alapítvány;2244 Úri Rákóczi 37.;24.0;48;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;47.4142313;19.5237;LocLevel.PRECISE
55.0;Pest;Szentendre;Holdfény Idősek Otthona;2014 Csobánka, Pataksor 2;11.0;32;1.0;28.0;0.0;0.0;0.0;0.0;1.0;28.0;47.64605309362378;18.968134124073657;LocLevel.POSTCODE
56.0;Pest;Érd;Szent József Otthon;2030 Érd Gyula u. 39-47;44.0;79;9.0;27.0;0.0;3.0;0.0;6.0;8.0;18.0;47.3952074;18.9088318;LocLevel.PRECISE
57.0;Pest;Dabas;PMZESZI Inárcsi Otthon;2365 Inárcs, Kastély u. ;31.0;92;2.0;17.0;0.0;0.0;0.0;0.0;1.0;0.0;47.2563891;19.325531;LocLevel.PRECISE
58.0;Pest;Monor;Községi Gondozási Központ;2767 Tápiógyörgye, Szentháromség tér 6.;21.0;35;4.0;8.0;0.0;0.0;0.0;3.0;4.0;5.0;47.333710722547096;19.951161402323432;LocLevel.POSTCODE
59.0;Pest;Szentendre;Platán Idősek Otthona;2096 Üröm, Dózsa György út 30.;50.0;119;2.0;8.0;0.0;0.0;0.0;0.0;2.0;8.0;47.5936222;19.0119696;LocLevel.PRECISE
60.0;Pest;Érd;Élethossz- Gondos Ápolás;2040 Budaörs Kőfejtő u. 8.;30.0;75;8.0;41.0;0.0;1.0;0.0;13.0;7.0;26.0;47.4638618;18.957201;LocLevel.PRECISE
61.0;Pest;Érd;Napfény Otthon Érd;2030 Érd Kende u.;32.0;120;10.0;29.0;0.0;0.0;0.0;3.0;10.0;26.0;47.3887324;18.9007907;LocLevel.PRECISE
62.0;Pest;Érd;MET Idősek Otthona;2040 Budaörs, Zombori u. 68-70;34.0;48;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.4376893;18.9718464;LocLevel.PRECISE
63.0;Pest;Vác;Sztehlo Gábor Evangélikus Szeretetszolgálat Életfa Rehabilitációs Intézet;2120 Dunakeszi, Fóti út 75.;50.0;135;3.0;77.0;0.0;0.0;0.0;0.0;0.0;77.0;47.62288395;19.157034409590352;LocLevel.PRECISE
64.0;Pest;Szigetszentmiklós;Nyírfaliget Idősek Otthona;2316 Tököl, Pesti út 1.;52.0;150;13.0;92.0;1.0;12.0;0.0;8.0;2.0;72.0;47.3403768;18.970724;LocLevel.PRECISE
65.0;Pest;Vác;"""Gondoskodás Összefogással"" SZEBK idősek otthona";2639 Bernecebaráti, Széchenyi u. 75.;16.0;23;2.0;22.0;0.0;0.0;0.0;0.0;0.0;22.0;48.032259597267384;18.915551977455266;LocLevel.POSTCODE
66.0;Pest;Gödöllő;Veresegyház Városi Önkormányzat Idősek Otthona;2112 Veresegyház Fő út 106.;44.0;66;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.66013175;19.2821277221474;LocLevel.PRECISE
67.0;Pest;Szentendre;Szent Erzsébet Otthon;2085 Pilisvörösvár, Szent Erzsébet utca 135.;76.0;121;8.0;57.0;0.0;27.0;0.0;13.0;0.0;0.0;47.6337954;18.9018354;LocLevel.PRECISE
68.0;Pest;Szentendre; IRMÁK Idősek bentlakásos ellátása;2014 Csobánka, Margitliget 1.;62.0;108;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;47.6540801;18.9796149;LocLevel.PRECISE
69.0;Pest ;Cegléd;Káldy Zoltán Evangélikus Szeretetotthon;2730 Albertirsa, Dózya Gy. Út. 7;42.0;70;21.0;55.0;0.0;1.0;0.0;8.0;21.0;46.0;47.23622968680959;19.610559397537116;LocLevel.POSTCODE
70.0;Pest;Monor;Erdei Fenyő Idősek Otthona;2213.Monorierdő. Barátság u.13;10.0;15;9.0;12.0;0.0;0.0;0.0;3.0;9.0;9.0;47.3123204;19.4955568;LocLevel.PRECISE
71.0;Pest;Érd;Napfény Otthon Érd ;Érd Árpád u. 26;45.0;125;11.0;6.0;0.0;0.0;0.0;3.0;11.0;3.0;47.3859094;18.927052846906324;LocLevel.PRECISE
72.0;Pest;Érd;Naplemente Idősek Otthona;2071 Páty Munkás tér 20-22.;22.0;50;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.51872195;18.82999800705104;LocLevel.PRECISE
73.0;Pest;Monor;Estikék Gondozási Ápolás Intézmény ;2241 Sülysáp, Vasút utca 42. ;42.0;100;10.0;71.0;0.0;0.0;0.0;18.0;10.0;53.0;47.4527756;19.5395968;LocLevel.PRECISE
74.0;Pest;Gödöllő;Akácfa Gondozóház;2118 Dány,Szabadság út 095/27;29.0;66;13.0;72.0;0.0;0.0;0.0;18.0;14.0;54.0;47.5099465;19.522198490093896;LocLevel.PRECISE
75.0;Pest;Gödöllő;ESE Baczoni István Rehablitációs és Ápoló Otthon;2119 Pécel, Pihenő u. 2.;69.0;82;14.0;23.0;0.0;0.0;1.0;5.0;13.0;18.0;47.4850636;19.3517257;LocLevel.PRECISE
76.0;Pest;Szentendre;SARA-Otthon;2013 Pomáz, Hrsz.311;55.0;150;4.0;7.0;0.0;0.0;0.0;0.0;4.0;7.0;47.64291723200162;19.02270463777807;LocLevel.POSTCODE
77.0;Pest;Monor;Szivárvány Idősek Otthona;2767 Tápiógyörgye, Deák F. u. 12.;16.0;26;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;47.333710722547096;19.951161402323432;LocLevel.POSTCODE
78.0;Pest;Szigetszentmiklós;Ezüstfenyő Idősek és Pszichiátriai Betegek Otthona;2340 Kiskunlacháza, Móricz Zs. U. 36.;19.0;55;3.0;27.0;0.0;7.0;0.0;12.0;3.0;8.0;47.188175987394935;18.99937486882959;LocLevel.POSTCODE
79.0;Pest;Szigetszentmiklós;Fidelio Idősek Otthona;2300 Ráckeve, Szitakötő u. 2.;64.0;150;27.0;129.0;1.0;19.0;0.0;16.0;10.0;0.0;47.1649197;18.9500944;LocLevel.PRECISE
80.0;Pest;Vác;Katolikus Szeretetszolgálat Migazzi Otthon;2621 Verőce, Migazzi u. 1.;12.0;95;0.0;13.0;0.0;5.0;0.0;1.0;0.0;0.0;47.8284721;19.02008814930362;LocLevel.PRECISE
81.0;Pest ;Cegléd;Idősek Átmeneti Gondozóháza;2768 Újszilvás, Szent istván u. 29.;7.0;15;7.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;47.26373395;19.913824100000003;LocLevel.PRECISE
82.0;Pest ;Cegléd;Bartos Szeretetotthon;2730 Albertirsa, Köztársaság u. 129-135.;17.0;34;9.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;47.2419052;19.6188894;LocLevel.PRECISE
83.0;Pest ;Cegléd;Sanamed Nonprofit Kft Napfény Idősek Otthona;2768 Újszilvás, Béke utca 4.;15.0;28;5.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;47.27462365;19.9261777;LocLevel.PRECISE
84.0;Pest;Érd;Telki Hold Otthon;2089 Telki Kórház fasor 1.;31.0;60;0.0;15.0;0.0;1.0;0.0;1.0;0.0;0.0;47.544550400000006;18.820173403747063;LocLevel.PRECISE
85.0;Pest ;Cegléd;Nagykőrös, Humán Szolgáltató Központ Idősek Otthona és Idősek Gondozóháza;2750 Nagykőrös, Arany J u.35.;18.0;29;3.0;16.0;0.0;1.0;0.0;0.0;0.0;0.0;47.033455411320574;19.782279710274363;LocLevel.POSTCODE
86.0;Pest ;Cegléd;Idősek Gondozási Központja;2769 Tápiószőlős, Kossuth Lajos út 77.;21.0;53;2.0;15.0;0.0;0.0;0.0;1.0;0.0;0.0;47.2925319;19.8391984;LocLevel.PRECISE
87.0;Pest;Monor;Pest Megyei Őszirózsa Egyesített Szociális Intézmény Szentlőrinckátai Otthona;2255 Szentlőrinckáta, Kossuth L. u. 20.;32.0;70;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;47.5193924760994;19.751278634109376;LocLevel.POSTCODE
88.0;Pest;Szentendre;Providus-Ház Időskorúakat Ellátó Közhasznú Nonprofit KFT.;2016 Leányfalu, Móricz Zsigmond u. 177.;24.0;46;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.7389788;19.0872363;LocLevel.PRECISE
89.0;Pest;Vác;Kék Duna Otthon;2133 Sződliget, Duna part 2.;82.0;146;3.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;47.73026425;19.13511453150685;LocLevel.PRECISE
1.0;Somogy;Marcali ;Esthajnal Idősek Otthona;8721 Vése, Hrsz:465;17.0;42;7.0;39.0;0.0;0.0;0.0;4.0;7.0;35.0;46.408220629933595;17.288152961366485;LocLevel.POSTCODE
2.0;Somogy;Marcali ;Baptista Diakóniai Központ Szeretetotthon az Elesettekért;8717 Nemeskisfalud Kis u.15.;48.0;89;14.0;42.0;0.0;0.0;0.0;6.0;14.0;36.0;46.4411651;17.3669404;LocLevel.PRECISE
3.0;Somogy;Csurgó;Somogy Megyei Szeretet Szociális Otthon Szeretet Apartman Ház ;7516 Berzence, Kis Farkas u. 24.;14.0;30;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;46.2086936;17.1563654;LocLevel.PRECISE
4.0;Somogy;Csurgó;Somogy Megyei Szeretet Szociális Otthon Berzencei telephelye;7516 Berzence, Lakótelep 3.;38.0;120;17.0;41.0;0.0;5.0;0.0;6.0;16.0;34.0;46.2021481;17.1387613;LocLevel.PRECISE
5.0;Somogy;Barcs;Somogy Megyei Szeretet Szociális Otthon Együtt-Egymásért szociális és gyermekotthoni telephelye;7570 Barcs, Táncsics M.u.22.;77.0;120;14.0;37.0;0.0;0.0;0.0;0.0;14.0;37.0;45.979103130547216;17.44459400175799;LocLevel.POSTCODE
6.0;Somogy;Barcs;Somogy Megyei Szeretet Szociális Otthon Drávakastély szociális otthoni telephelye;7979 Drávatamási, Fő u.41/A;65.0;150;17.0;25.0;0.0;0.0;0.0;0.0;17.0;25.0;45.9445512;17.571953;LocLevel.PRECISE
7.0;Somogy;Nagyatádi;SM Gondviselés Szociális Otthon Fehér Akác szociális otthoni telephelye;7538 Kálmáncsa, Kossuth L.u.1.;44.0;100;14.0;16.0;1.0;1.0;0.0;1.0;13.0;14.0;46.0720047981242;17.61916640401856;LocLevel.POSTCODE
8.0;Somogy;Nagyatádi;Rinyamenti Szociális Szolgáltató Központ Naplemente Idősek Otthona;7500 Nagyatád, Széchenyi tér 3/a;20.0;40;4.0;2.0;0.0;0.0;0.0;2.0;4.0;0.0;46.2288398;17.36305;LocLevel.PRECISE
9.0;Somogy;Nagyatádi;Rinyamenti Szociális Szolgáltató Központ Lábodi Idősek Otthona;7551 Lábod, Kossuth u. 43.;16.0;18;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;46.2074651;17.4540264;LocLevel.PRECISE
10.0;Somogy;Nagyatádi;Somogy Megyei Gondviselés Szociális Otthon székhely intézménye;7562 Segesd Kossuth L.u.1.;135.0;342;22.0;116.0;0.0;0.0;0.0;12.0;22.0;104.0;46.35219009016977;17.344527128189608;LocLevel.POSTCODE
11.0;Somogy;Barcs;Barcsi Szociális Központ;7570 Barcs, Bajcsy-Zs. u. 32-34;104.0;150;29.0;53.0;0.0;0.0;0.0;7.0;28.0;46.0;45.979103130547216;17.44459400175799;LocLevel.POSTCODE
12.0;Somogy;Kaposvár;MPE Szeretetotthona;7530 Kadarkút Vóta-kastély telek -;44.0;67;10.0;47.0;0.0;0.0;0.0;5.0;10.0;42.0;46.220025949472145;17.601721172281135;LocLevel.POSTCODE
13.0;Somogy;Kaposvár;Ezüstjuhar Szociális Központ - Ezüstjuhar Nyugdíjasház;7432 Hetes Vikár Béla utca 74/c;22.0;50;11.0;30.0;0.0;11.0;1.0;5.0;4.0;0.0;46.4219435;17.6954525;LocLevel.PRECISE
14.0;Somogy;Kaposvár;Csertán Márton Otthon;7400 Kaposvár Béla király utca 90;28.0;70;4.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;46.3516982;17.80706;LocLevel.PRECISE
15.0;Somogy;Kaposvár; Pannon Idősek Otthona;7400 Kaposvár Füredi utca 53;54.0;150;17.0;50.0;0.0;0.0;0.0;15.0;15.0;35.0;46.364170116528214;17.784560685709423;LocLevel.POSTCODE
